url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/152616?comment=373964,question,Do we need to revert to the input when AC3 fails to solve the puzzle?,Assignments,Assignment 4,0,False,2020-10-18T18:47:19.667746+11:00,"I use the domain list already pruned by AC3 as the start for BTS.

Also want to know whether we should always start with AC3 before BTS in solving any CSP problem.",JeffreyYau,,p_george,,2345/discussion/152616
https://us.edstem.org/courses/2345/discussion/152616?answer=375983,answer,Do we need to revert to the input when AC3 fails to solve the puzzle?,Assignments,Assignment 4,1,False,2020-10-20T02:35:33.419353+11:00,"Yes, you can use the domain from AC3. As for the question of if it is advisable to run AC3 first before BTS, it really depends on the design of your program. ",Adam,admin,p_george,,2345/discussion/152616
https://us.edstem.org/courses/2345/discussion/152826,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-18T18:17:35.311395+11:00,"Hello,

I have just submitted the assignment but I am not happy with my implementation of dfs search. 

Using Test 2 (python3 driver.py dfs 1,2,5,3,4,0,6,7,8) the dfs_search function does find the goal_node fairly fast (1.35637355 secs). I have used a set() for 'explored' and a list for the 'frontier'. However, the 'path_to_node' appears to be storing a huge number of moves (probably all of them and not just the actual path). 

I have defined a function to capture the path (find_solution, see below). It works for bfs and A* but it does not work for dfs. I call this function once node has been found to be the 'goal_node' (0,1,2,3,4,5,6,7,8).

def find_solution_dfs(node, start_node):
    solution = []
    solution.append(node.action)
    path = node
    while path.parent != start_node:
        path = path.parent
        solution.append(path.action)
    solution = solution[::-1]
    return solution

Is anyone able to provide any hints as to how to retain only the 'true dfs path to node'? 

Thanks in advance for your help!",MariaMingallon,,,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=373950,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-18T18:36:52.945326+11:00,"you can check the ""parent"" of the destination state and repeat up to the root ",JeffreyYau,,MariaMingallon,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=373971,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-18T18:49:56.471156+11:00,thanks! could you elaborate a bit more what you mean?,MariaMingallon,,JeffreyYau,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=373983,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-18T19:02:44.999281+11:00,"In the moveup, movedown, moveleft and moveright method in the startup code, it already stored the ""parent""  information in each of the PuzzleState.   So you just need to check the parent of the destination state and repeat the same until reaching the root.

",JeffreyYau,,MariaMingallon,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=374040,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-18T21:02:37.435207+11:00,"Thanks Jeffrey, that is what the function I have posted above is trying to do by using path.parent and path.action with path being assigned the ‘goal_state’ node before entering the while loop. Sorry, I am probably missing something obvious... but I just dont seem to be able to store only the ‘minimal path’ to the goal; it seems to record all the tree branches",MariaMingallon,,JeffreyYau,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=374210,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-19T01:51:42.648918+11:00,"my running result for  dfs 1,2,5,3,4,0,6,7,8 is

('path_to_goal: ', ['Up', 'Left', 'Left']) 

('cost_of_path: ', 3) 

('nodes_expanded: ', 181437) 

('search_depth: ', 3) 

('max_search_depth: ', 66125) 

My function to print the path to goal is similar to that of yours.",JeffreyYau,,MariaMingallon,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=374546,question,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-19T06:11:46.236505+11:00,Thanks Jeffrey! It might then be something to do with my dfs search function.,MariaMingallon,,JeffreyYau,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?answer=393855,answer,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-28T15:18:16.685748+11:00,"Hi All,

My implementation of dfs for assignment 1 for the test case 2 [1,2,5,3,4,0,6,7,8] get the path to goal as the following:

['Up', 'Left', 'Down', 'Down', 'Left', 'Up', 'Up', 'Right', 'Down', 'Down', 'Left', 'Up', 'Up', 'Right', 'Down', 'Down', 'Left', 'Up', 'Up', 'Right', 'Down', 'Down', 'Left', 'Up', 'Up', 'Right', 'Down', 'Down', 'Left', 'Up', 'Up']

I read the FAQ for assignment 1 and I didn't take the short circuit.

Any idea?

Thanks",GeorgeLee007,,MariaMingallon,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/152826?comment=400108,answer,DFS issues with path_to_node,Assignments,Assignment 1,0,False,2020-10-31T23:56:11.222696+11:00,"Finally, I sorted it out. This is my program bug.

",GeorgeLee007,,GeorgeLee007,,2345/discussion/152826
https://us.edstem.org/courses/2345/discussion/153637,question,Project 2 - Skeleton code,Assignments,Assignment 2,0,False,2020-10-19T21:11:49.720177+11:00,"Hello, 

I am having issue finding the skeleton code for the assignment 2 (2048 game). Could someone help me finding that skeleton ? 

Thank you! ",Agilulfe_Edme,,,,2345/discussion/153637
https://us.edstem.org/courses/2345/discussion/153637?comment=375798,question,Project 2 - Skeleton code,Assignments,Assignment 2,0,False,2020-10-19T22:39:08.664859+11:00,This might help: https://us.edstem.org/courses/2345/discussion/148225?comment=366616,allan 5050,,Agilulfe_Edme,,2345/discussion/153637
https://us.edstem.org/courses/2345/discussion/153637?comment=375823,question,Project 2 - Skeleton code,Assignments,Assignment 2,0,False,2020-10-19T23:18:03.2726+11:00,Thank you allan! I've indeed been directly into Vocareum and found the code there. ,Agilulfe_Edme,,allan 5050,,2345/discussion/153637
https://us.edstem.org/courses/2345/discussion/153637?comment=375975,question,Project 2 - Skeleton code,Assignments,Assignment 2,0,False,2020-10-20T02:25:53.979804+11:00,"Hi there,

All of the skeleton files you'll need are on Vocareum. If you wish to work on it locally(we advise against this), you can download the all the files you may need from here. You should be able to launch the assignment from the unit within the module that describes the assignment. Hope this helps.",Ashvin,admin,Agilulfe_Edme,,2345/discussion/153637
https://us.edstem.org/courses/2345/discussion/153686,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-20T00:17:08.728229+11:00,"I'm really struggling to find heuristics that work well. I believe I have minimax and alpha-beta pruning implemented correctly (per the FAQ recommendation). Despite adding just an empty cell heuristic, the maximum tile value achieved is 32 or 64. Before I added alpha-beta pruning, the average move time reduced from 0.127 to 0.058. But this is still dependent on at least 1 basic heuristic to assign a value to a given state. My first heuristic was the count of empty spaces. 

I then added a couple more heuristics, which helped a little bit.

To speed up the searches to try support better heuristics, I then created a transposition table, which helped bring the average search time down a little bit, and a lot for some moves. I then assigned a time limit as the only cutoff criteria, and my algorithm even reached depths of 275 with no issues. It didn't seem to help the AI play any better.

Regardless of my search's speed, the real bottleneck seems to now be the heuristics. The values >= 16 are consistently getting stranded in the middle of the game board which is choking the movement of pieces. Here's an example:

I've seen many different heuristic ideas (e.g. via the lesson's own links), but this problem persists. I've used empty cell counts, monotonic scores, large edge values, max values on edge, and smoothness.

From this pro's human player's video it's clear that the biggest values should stay on the edges.  

Does anyone have any hints for what I should look at more carefully?",allan 5050,,,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=375870,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,1,False,2020-10-20T00:42:14.283514+11:00,"Maybe you can try to include below eval function that simply sum up the multiplication of the corresponding values in the grid by 

[ 0,0,1,3,

0,1,3,5,

1,3,5,15,

3,5,15,30]

and see if it helps.

Tuning the eval function to achieve a higher score is addictive.  Enjoy. ",JeffreyYau,,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=375928,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-20T01:33:10.594887+11:00,"That seemed to help a little bit. I got 128 a couple times and 256 once. Large values are still getting stranded in the middle though, which is a big problem.",allan 5050,,JeffreyYau,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=375971,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,1,False,2020-10-20T02:22:52.845116+11:00,you can try further increase the multiplier of the bottom triangle AND add other heuristics that award / penalize certain patterns. ,JeffreyYau,,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=376149,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-20T04:39:20.247979+11:00,"Thanks Jeffrey. I'll try to carefully test and apply other heuristics. Did yours score super high with only a simple weighting heuristic? The lesson FAQ seems to imply that just one heuristic is enough.

---

From the lesson FAQ: In particular, implementing minimax (and then alpha-beta pruning) correctly is most important, because if you implement your alpha-beta pruning correctly, you can already get at least [256, 256, 256, 256, 256] (38/100 points) with a very simple heuristic such as available number of tiles. Please make sure that your minimax/alpha-beta are correct before working on heuristics 

---
I'm testing out a snake pattern now without other heuristics involved, and so far it's yielding a max of 128 about 80% of the time.

weights =   [    [4**15, 4**14, 4**13, 4**12],    [4**8, 4**9, 4**10, 4**11],    [4**7, 4**6, 4**5, 4**4],    [4**0, 4**1, 4**2, 4**3],]

The score per cell is calculated by multiplying two lists and summing the result: (1) the state.map, (2) the weights list above

I'll try one or two other heuristics, and then revisit whether there's actually a problem with my minimax/alpha-beta pruning per the lesson FAQ's suggestion.


",allan 5050,,JeffreyYau,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=376382,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-20T06:34:20.024462+11:00,"Based on the FAQ, I must have something wrong with my minimax and alpha-beta pruning.

Nothing that I do with heuristics is helping. 128 is the best I can do 80% of the time, and once I got 256. I'll need to go back to square 1...",allan 5050,,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=377787,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-20T20:49:29.148789+11:00,"I found a bug in my base minimax code. Still looking for more...

One bug was where in my RESULT(s) function I was executing .move() on a state before executing .clone(). This caused the parent state to get changed. This could mean that many nodes may have been off by 1 ply. I confirmed that this meant that sometimes the wrong available moves were being recorded.

I'll look for more bugs in my minimax code. There's probably another hidden one somewhere.

",allan 5050,,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=377869,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,1,False,2020-10-20T23:47:44.888192+11:00,I have several heuristics functions that add together to calculate the score.   Some are award function and some are penalty function.   My best score is only 2048.   But I stop to fine tune my heuristics further as it will never end and I have already got 100 marks (after getting the bonus for early submission) for this assignment.,JeffreyYau,,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=378678,question,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-21T08:11:55.762546+11:00,"Thank you Jeffrey! It turns out that the one bug where it was changing the node before cloning it was most likely the key problem for me. I didn't find other bugs. Now I'm getting 256 more consistently, and now just need to add and modify the heuristics.",allan 5050,,JeffreyYau,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?answer=395202,answer,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-29T09:10:05.847167+11:00,"You could read more about effective 2048 heuristics from the following resources:

http://cs229.stanford.edu/proj2016/report/NieHouAn-AIPlays2048-report.pdf
https://dl.acm.org/doi/10.1145/3337722.3341838

Hope it helps!",Nicolae,admin,allan 5050,,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153686?comment=396927,answer,Heuristics difficulties - stranded values in grid,Assignments,Assignment 2,0,False,2020-10-29T21:33:47.397062+11:00,"Thanks for reaching out Nicolae, I read this paper several times earlier and coded monotonicity, smoothness, and weighting which helped a little bit, but not enough.

Stanford's Minimax MIN player behavior is fundamentally different (I'm strictly talking about section ""A. Minimax"", not ""B. Expectimax""). Their paper reveals (and likely their source code too) a different search tree (see Fig. 2) and a MIN player that's fundamentally different than for our assignment. When their MAX player is anticipating MIN player's ""actions"" for future states, the MIN player's ""actions"" are literally anticipated by MAX to be a random placement of a 2 or 4 tile. It's not like with our assignment's search tree where MAX player assumes that MIN player actually does an UDLR move. You can see this difference in their search tree diagram for Section A. Minimax (NOTE: this isn't a diagram for expectimax).



If our MIN player nodes in the search tree were the same as Stanford's (i.e. random 2 or 4 tile placements), I'd expect to fairly easily achieve Stanford's results using their suggested methods of monotonicity, smoothness, and weighting. The MAX player can anticipate much easier game states. Stanford then goes into how to optimize this further with expectimax (section ""B. Expectimax"").

I don't know what I'm doing wrong. I've probably learned the most, but the best I could get was 53/100 on this assignment. If I could make a suggestion, it'd be to make the assignment's requirement for MIN player to be more aligned with the reality (e.g. Stanford's search tree). I think the learning about minimax wouldn't be lost here.

The latter source you cited requires a subscription to open.

I'd be happy to share my code with you.

",allan 5050,,Nicolae,admin,2345/discussion/153686
https://us.edstem.org/courses/2345/discussion/153786,question,"Error: ""sys.argv[1] :IndexError: list index out of range""",Assignments,Assignment 1,0,False,2020-10-20T04:20:33.758742+11:00,"Hi!



I am coding the Assignment 1 based on the skeleton code. And when I ran the code, I got this error that the 'list index out of range'. Does anyone have any idea what may cause this? 



Thanks!!! ",Zil Fang,,,,2345/discussion/153786
https://us.edstem.org/courses/2345/discussion/153786?comment=376152,question,"Error: ""sys.argv[1] :IndexError: list index out of range""",Assignments,Assignment 1,0,False,2020-10-20T04:40:51.704695+11:00,"You're going beyond the size of the list. Try reduce an index number by 1 and see if it helps. Use a debugger to view the list to see if it has any values.

",allan 5050,,Zil Fang,,2345/discussion/153786
https://us.edstem.org/courses/2345/discussion/153786?answer=385516,answer,"Error: ""sys.argv[1] :IndexError: list index out of range""",Assignments,Assignment 1,0,False,2020-10-24T08:12:08.357883+11:00,"Hi there,

An IndexError occurs whenever you try to access an index of a list that is beyond it's size. For instance, let us say you do the following:

a = [1, 2, 3]
print(a[10])


You would get an IndexError just the same because there aren't 11 elements in the list to access in the first place.

Now, to answer your question more specifically, the sys.argv object is an array that access the strings inputted from the command line.  argv[1]  indicates that the program is trying to access the second string in the command. 

If there isn't a second string to access in the first place, think about why that may the case. Think about your input. It may be simpler than you think.



",Ashvin,admin,Zil Fang,,2345/discussion/153786
https://us.edstem.org/courses/2345/discussion/153820,question,how to maintain the lowest cost path in UCS,Lectures,W2,0,False,2020-10-20T04:48:11.394786+11:00,"In week 2, there is an example of how the UCS is done, but once the goal is reached, it is unclear how the lowest cost path can be popped up in an algorithmic way. Could any one explain it deeper? Thanks.

",rcl920,,,,2345/discussion/153820
https://us.edstem.org/courses/2345/discussion/153820?answer=385540,answer,how to maintain the lowest cost path in UCS,Lectures,W2,0,False,2020-10-24T08:19:32.059194+11:00,"Hi there,

Whenever your head is in the weeds, it's in your best interest to think of the big picture idea behind an algorithm. 

The big picture idea behind UCS is that it tries to get the globally lowest cost path by successively taking locally lowest cost paths. 

Anytime a node is expanded upon, it add's its children to the Priority Queue that keeps arranges it's contents(child nodes) in order of lowest costs. Due to this arrangement, nodes are popped off in order of low cost to high cost. 

This is how the lowest cost path is popped up; this algorithm can be thought of as a Greedy Algorithm.

",Ashvin,admin,rcl920,,2345/discussion/153820
https://us.edstem.org/courses/2345/discussion/154612,announcement,How to earn a certificate?,General,,0,False,2020-10-21T03:07:49.822826+11:00,"To be eligible for a certificate, make sure you complete all of the 6 steps below:

Upgrade to a verified track by December 11th, 2020 23:30 UTC. Click here to upgrade today 

Verify your ID by December 1st, 2020 23:30 UTC. Click here to verify. If you need more information, check this 

Take the practice proctored final exam by December 1st, 2020 23:30 UTC

Complete your assignments and quizzes by December 13th, 2020 23:30 UTC

Take the final proctored exam. The final exam will be open from Dec 14th, 2020 00:00 UTC to Dec 21st, 2020 23:30 UTC

Score 60% or above of the total grades to pass the course

Grading

Please find the course syllabus grading rubrics here.

Quizzes (20%): There will be 11 quizzes worth 2% each for a total of 20%. The lowest score will be dropped. 

Projects (50%): There will be 5 projects in Python worth 10% each for a total of 50%. All projects count. 

Final Exam (30%): There will be a final exam one week after the last lecture. 



To pass the course, you must score 60% or above.

Verified track learners are required to take the final proctored exam to earn the certificate.

 

Good luck with your studies and let us know if you have any questions or concerns. Thank you!



Your course staff


",Joowon,admin,,,2345/discussion/154612
https://us.edstem.org/courses/2345/discussion/154794,question,Confusing use of word 'effectively' in Quiz 4,Quizzes,W4,0,False,2020-10-21T07:20:09.775268+11:00,"Trying to do this without giving anything away...

One of the options under the 'Utility and Eval functions' question says 

'It effectively turns non-terminal nodes into terminal leaves'

This confused me because I the word 'effectively' can be read in two ways. It could mean that it does something well/in a good way (but the desired result actually occurs), or it could mean that something is 'actually but not officially or explicitly' done.

My understanding of what an eval function does is that it allows certain nodes to be treated as terminal leaves, or to behave as terminal leaves even if they aren't. But it does not actually turn them into terminal leaves. This is where the confusing is stemming from for me.

It's not a big deal, just a couple of points here, but I think for future users of the course a different word choice here might make the question's intention more clear.",burricks,,,,2345/discussion/154794
https://us.edstem.org/courses/2345/discussion/154794?answer=385541,answer,Confusing use of word 'effectively' in Quiz 4,Quizzes,W4,0,False,2020-10-24T08:20:42.064639+11:00,"Hi there,

Let me get back to you after I resolve wording with the rest of the team. I'll come back and answer the question to clarify, and make any edits to the assignment if needed",Ashvin,admin,burricks,,2345/discussion/154794
https://us.edstem.org/courses/2345/discussion/154794?comment=390932,answer,Confusing use of word 'effectively' in Quiz 4,Quizzes,W4,0,False,2020-10-27T07:25:38.154444+11:00,"Hi Ashvin, has there been any update here? ",burricks,,Ashvin,admin,2345/discussion/154794
https://us.edstem.org/courses/2345/discussion/154813,question,Knowing the solution first in Heuristics,Lectures,W3,0,False,2020-10-21T07:53:04.200161+11:00,Should you always know he solution first when using heuristics? Is there a time when you would not already have the solution?,tierneyjyoung,,,,2345/discussion/154813
https://us.edstem.org/courses/2345/discussion/154813?answer=385555,answer,Knowing the solution first in Heuristics,Lectures,W3,0,False,2020-10-24T08:23:59.342563+11:00,"Hi there,

I think you might benefit from a little bit of a clarification.

Heuristics can be thought of general rules of thumb to get you closer to the solution. You can think of them as ""algorithmic catalysts"", they may help you get to the solution faster. Heuristics can be domain independent, as you'll see in the week on CSPs, but most of the time are domain dependent(like monotonicity in Expectimininax). 

With this in mind, if you have the solution already, there is no point of a heuristic. After all, the job of the heuristic is to get you to a solution faster than if you had none. ",Ashvin,admin,tierneyjyoung,,2345/discussion/154813
https://us.edstem.org/courses/2345/discussion/154861,question,question 8 - GREEDY BEST FIRST SEARCH,Quizzes,W3,0,False,2020-10-21T09:07:43.637528+11:00,"I Think I had the right answer at question 8 and the answer is wrong because the tree is not the one described in the answer...

can you please confirm?

thank you",natachatannous,,,,2345/discussion/154861
https://us.edstem.org/courses/2345/discussion/154861?comment=390919,question,question 8 - GREEDY BEST FIRST SEARCH,Quizzes,W3,0,False,2020-10-27T07:16:36.456195+11:00,"I have got that the answer should be false, because the node ""D"" was expanded and was not shown in the question's expanded tree.",Victolt,,natachatannous,,2345/discussion/154861
https://us.edstem.org/courses/2345/discussion/154861?comment=440560,question,question 8 - GREEDY BEST FIRST SEARCH,Quizzes,W3,0,False,2020-11-25T02:16:00.419044+11:00,I have the same issue also. D should be expanded.,liao_sinying,,natachatannous,,2345/discussion/154861
https://us.edstem.org/courses/2345/discussion/154861?answer=385564,answer,question 8 - GREEDY BEST FIRST SEARCH,Quizzes,W3,0,False,2020-10-24T08:25:33.163717+11:00,"Hi there,

I'll look at your specific quiz and will get back to you.",Ashvin,admin,natachatannous,,2345/discussion/154861
https://us.edstem.org/courses/2345/discussion/154911,question,Issue when comparing lists ..so not to add nodes that exist on explored or frontier already,Assignments,Assignment 1,0,False,2020-10-21T10:06:40.526114+11:00,"Hello there, 

I am working on the first assignment and I have an issue when comparing list values. I am using the PuzzleState Class to generate children nodes. When I go back to my BFS function I look for children nodes (just generated) that might already be on the Frontier queue or Explored List. But for some reason when I use the For Children not in Frontier (or explored or both) it always comes back True so I end up adding all the nodes all the time hence I am adding the parent node and nodes that have already been explored. 

It is probably some simple syntax mistake but I cannot see it :(. Anyone encountered this issue before? Any advice?

Frontier and Explored lists are lists created within the BFS function, whereas the Children are created within the PuzzleState Class so they have the config, parent, n and other attributes as defined on the PuzzleState Class



Thank you 

R",rrocy,,,,2345/discussion/154911
https://us.edstem.org/courses/2345/discussion/154911?comment=380110,question,Issue when comparing lists ..so not to add nodes that exist on explored or frontier already,Assignments,Assignment 1,1,False,2020-10-22T04:02:39.63516+11:00,"I think the problem might be related to checking of object reference.

In my case, I use both Frontier Queue and Frontier Set

The state is added to the Frontier Queue.  But I only add the state.config in the Frontier Set and the Explored Set.

For the checking of the Children if it is in Frontier Set (or Explored Set), I will check if children.config is in Frontier Set (or Explored Set). 

Hope this help.",JeffreyYau,,rrocy,,2345/discussion/154911
https://us.edstem.org/courses/2345/discussion/154911?comment=380521,question,Issue when comparing lists ..so not to add nodes that exist on explored or frontier already,Assignments,Assignment 1,0,False,2020-10-22T07:47:40.120583+11:00,"Thanks for the suggestions, it is probably an issue with the complexity of the object checking against just a list. But interesting approach using a Queue and a Set for the Frontier. Will try that , fingers crossed it would help.



Thank you for taking the time to look into my issue and providing some insight :)



R",rrocy,,JeffreyYau,,2345/discussion/154911
https://us.edstem.org/courses/2345/discussion/154911?answer=385328,answer,Issue when comparing lists ..so not to add nodes that exist on explored or frontier already,Assignments,Assignment 1,1,False,2020-10-24T06:59:45.515488+11:00,"The best approach would be to use a set, so that you get O(1) membership checking complexity. Jeffrey is right that you'd want to only add the config, as it's hashable and will make sure equivalent configs will be marked as such.",Nicolae,admin,rrocy,,2345/discussion/154911
https://us.edstem.org/courses/2345/discussion/154911?comment=399280,answer,Issue when comparing lists ..so not to add nodes that exist on explored or frontier already,Assignments,Assignment 1,0,False,2020-10-31T07:45:30.464304+11:00,"Thank you !!! I thought about using sets but I got hanged up on the ""queue"" concept...hence using only lists ;). Thank you for the answer.",rrocy,,Nicolae,admin,2345/discussion/154911
https://us.edstem.org/courses/2345/discussion/155402,question,A* performances - Memory error on real life case,Assignments,Assignment 1,0,False,2020-10-21T23:48:05.342398+11:00,"Hello, 

Willing to impress my young daughters, i challenged them : ""Hey, Girls, Just mix your ""4x4 frog  puzzle"", Daddy is going to sort it super fast thanks to his computer"" 

yep... first config they gave me blows the memory using my A* implementation (performing quite well on the edx test cases).

[0, 1, 2, 8] 

[14, 11, 3, 5]

 [7, 9, 10, 12]

 [4, 13, 6, 15]

Does yours perform better ?

:-) 

Denis

",d joas,,,,2345/discussion/155402
https://us.edstem.org/courses/2345/discussion/155402?comment=384221,question,A* performances - Memory error on real life case,Assignments,Assignment 1,0,False,2020-10-23T16:01:12.213064+11:00,"Does this solve it? :)



path_to_goal: ['Right', 'Right', 'Right', 'Down', 'Left', 'Left', 'Up', 'Right', 'Right', 'Down', 'Left', 'Left', 'Down', 'Left', 'Up', 'Right', 'Up', 'Right', 'Down', 'Down', 'Left', 'Left', 'Down', 'Right', 'Up', 'Up', 'Right', 'Down', 'Down', 'Left', 'Up', 'Right', 'Right', 'Up', 'Left', 'Left', 'Down', 'Right', 'Up', 'Left', 'Left', 'Down', 'Right', 'Down', 'Left', 'Up', 'Right', 'Up', 'Up', 'Left'] 

cost_of_path: 50 

nodes_expanded: 2093441 

search_depth: 50 

max_search_depth: 50 

running_time: 167.362558 

max_ram_usage: 1728.0546875",p_george,,d joas,,2345/discussion/155402
https://us.edstem.org/courses/2345/discussion/155402?answer=379861,answer,A* performances - Memory error on real life case,Assignments,Assignment 1,0,False,2020-10-22T01:07:45.263993+11:00,"Hi Denis!
I'm not an expert but might be that good memory management with C where you have to do memory management yourself will work?
Personally I'll probably need an intense week of C learning to even start this, but could be that this would be better. Because at any point in runtime your frontier set isn't supposed to be more than a 16-size set, so 64bit×16=1024bit. Problem with Python seems to me the automatic garbage collection, but really not sure if Im right.

Ron
:-)",RBBACKAL,,d joas,,2345/discussion/155402
https://us.edstem.org/courses/2345/discussion/155402?comment=382363,answer,A* performances - Memory error on real life case,Assignments,Assignment 1,0,False,2020-10-22T21:07:19.531587+11:00,"Hello, why would the frontier be limited to a single set of 16?
I would think frontier upper bound would be something like 16^16configurations of 16 tiles config (not counting the doubles). Am i wrong?

regards

",d joas,,RBBACKAL,,2345/discussion/155402
https://us.edstem.org/courses/2345/discussion/155402?answer=387671,answer,A* performances - Memory error on real life case,Assignments,Assignment 1,0,False,2020-10-25T10:42:23.048423+11:00,"Hi Denis,

As the search space increases exponentially, it makes sense that on a 4x4 the code will perform much worse than the 3x3 assignment grids. You'll probably need more numerous and robust heuristics to optimize the search. My code seems to solve it in a reasonable time, and I could share with you some implementation details once the assignment due date is past.

Best,
Nicolae",Nicolae,admin,d joas,,2345/discussion/155402
https://us.edstem.org/courses/2345/discussion/156753,question,what if i joined the course on 20 th Oct,General,,0,False,2020-10-23T02:37:05.482218+11:00,"hi,



what if i don't finish the course by 22nd dec?

if i paid for the course can i finish it later?",Alua12345,,,,2345/discussion/156753
https://us.edstem.org/courses/2345/discussion/156753?comment=384454,question,what if i joined the course on 20 th Oct,General,,0,False,2020-10-23T18:26:25.882156+11:00,You will have to pay for the course again if you want to finish it later after this session ,Olumuy,,Alua12345,,2345/discussion/156753
https://us.edstem.org/courses/2345/discussion/156753?answer=384558,answer,what if i joined the course on 20 th Oct,General,,0,False,2020-10-23T20:03:20.208214+11:00,"Hi Alua12345!
Im Ron, nice to meet you!
First of all we can help each other with some ideas and resources like in a class(of course not meaning any violation of honesty code).
Secondly, I pruchased the all AI specialization and it lets me change the course sessiin until 28th october, so I can unenroll and register for the next session. Check if you could do it too if you want!
Anyway feel free to reach out again
",RBBACKAL,,Alua12345,,2345/discussion/156753
https://us.edstem.org/courses/2345/discussion/156885,question,Time Limit...,Assignments,Assignment 2,0,False,2020-10-23T05:53:17.822956+11:00,"I need some help figuring out how to get the function to return a value before the time limit without using a depth limit. The algorithm, the way I understand it, needs to treat a certain depth as terminal in order to send the values up the tree and calculate the max. I tried simply having the function stop going deeper into the tree once it realized it was very close to the time limit, but this performed much worse than just enforcing a depth limit. I think this is because the algorithm went very deep on one branch but didn't evaluate the sister nodes.



Would it make sense to use an iterative depth approach? First try with an enforced depth of 1, then 2, etc. until we hit the time limit? 



If this is the case, any implementation tips? I tried something with the below pseudocode, but am always timing out.



depth = 1

while (within time limit)

    find solution with current depth

    depth += 1

return solution ",burricks,,,,2345/discussion/156885
https://us.edstem.org/courses/2345/discussion/156885?comment=384499,question,Time Limit...,Assignments,Assignment 2,0,False,2020-10-23T19:02:47.657675+11:00,An iterative depth approach worked for me.  Your pseudo code is reflects what I did.,jdpx20,,burricks,,2345/discussion/156885
https://us.edstem.org/courses/2345/discussion/156885?comment=384677,question,Time Limit...,Assignments,Assignment 2,0,False,2020-10-24T00:34:32.097191+11:00,"Maybe try using time.process_time(). See how GameManager.py has updateAlarm() configured. You can recreate that logic for your cutoff function, but add a little extra buffer so yours ends before the time is up. I'm currently using depth or time as a check condition.

",allan 5050,,burricks,,2345/discussion/156885
https://us.edstem.org/courses/2345/discussion/156885?answer=384787,answer,Time Limit...,Assignments,Assignment 2,0,False,2020-10-24T02:05:20.675262+11:00,"Where are you enforcing the time limit? 

I was timing out at first on iterative deepening because I checked the time just after increasing the depth limit and before calling the Minimax function again. This was bad because the Minimax function will take a long time at some depths and you'll time out before you can check the time again.

If this is the case for you, consider what parts of the code are being called most often and move the time checker there.",mark_carew2,,burricks,,2345/discussion/156885
